playlist_genre,playlist_subgenre,instrumentalness,tmp_data,duration_ms,duration_sec,duration_min
r&b,hip pop,2.91E-06,0.00000291,166850,166.85,2.780833333
r&b,hip pop,0,0,219320,219.32,3.655333333
r&b,hip pop,0.0816,0.0816,205040,205.04,3.417333333
r&b,hip pop,0,0,310720,310.72,5.178666667
r&b,hip pop,2.78E-05,0.0000278,139373,139.373,2.322883333
r&b,hip pop,0,0,243462,243.462,4.0577
r&b,hip pop,0,0,185487,185.487,3.09145
r&b,hip pop,0,0,230878,230.878,3.847966667
r&b,hip pop,0,0,184000,184,3.066666667
r&b,hip pop,0,0,188583,188.583,3.14305
r&b,hip pop,0,0,184840,184.84,3.080666667
r&b,hip pop,0,0,188220,188.22,3.137
r&b,hip pop,0,0,191036,191.036,3.183933333
r&b,hip pop,0,0,223592,223.592,3.726533333
r&b,hip pop,0,0,227747,227.747,3.795783333
r&b,hip pop,0,0,240353,240.353,4.005883333
r&b,hip pop,0,0,206160,206.16,3.436
r&b,hip pop,0,0,148123,148.123,2.468716667
r&b,hip pop,0.0957,0.0957,108042,108.042,1.8007
r&b,hip pop,1.61E-04,0.000161,209755,209.755,3.495916667
r&b,hip pop,0,0,196653,196.653,3.27755
r&b,hip pop,0,0,237735,237.735,3.96225
r&b,hip pop,0,0,182571,182.571,3.04285
r&b,hip pop,1.34E-04,0.000134,200960,200.96,3.349333333
r&b,hip pop,0,0,163636,163.636,2.727266667
r&b,hip pop,0,0,183290,183.29,3.054833333
r&b,hip pop,3.84E-05,0.0000384,169928,169.928,2.832133333
r&b,hip pop,0,0,189486,189.486,3.1581
r&b,hip pop,3.27E-05,0.0000327,192000,192,3.2
r&b,hip pop,0.00244,0.00244,215280,215.28,3.588
r&b,hip pop,0,0,228093,228.093,3.80155
r&b,hip pop,1.44E-06,0.00000144,238623,238.623,3.97705
r&b,hip pop,0,0,206459,206.459,3.440983333
r&b,hip pop,8.40E-04,0.00084,221714,221.714,3.695233333
r&b,hip pop,0,0,190800,190.8,3.18
r&b,hip pop,2.35E-05,0.0000235,204000,204,3.4
r&b,hip pop,0,0,182161,182.161,3.036016667
r&b,hip pop,7.00E-06,0.000007,207133,207.133,3.452216667
r&b,hip pop,1.16E-06,0.00000116,200909,200.909,3.348483333
r&b,hip pop,1.29E-05,0.0000129,170746,170.746,2.845766667
r&b,hip pop,0,0,194707,194.707,3.245116667
r&b,hip pop,5.17E-06,0.00000517,163516,163.516,2.725266667
r&b,hip pop,0.134,0.134,342040,342.04,5.700666667
r&b,hip pop,0,0,185093,185.093,3.084883333
r&b,hip pop,7.37E-06,0.00000737,200727,200.727,3.34545
r&b,hip pop,0.0149,0.0149,189176,189.176,3.152933333
r&b,hip pop,0,0,190000,190,3.166666667
r&b,hip pop,8.78E-06,0.00000878,192024,192.024,3.2004
r&b,hip pop,5.29E-04,0.000529,226533,226.533,3.77555
r&b,hip pop,0,0,196348,196.348,3.272466667
r&b,hip pop,0,0,215107,215.107,3.585116667
r&b,hip pop,1.60E-04,0.00016,257576,257.576,4.292933333
r&b,hip pop,6.43E-05,0.0000643,157606,157.606,2.626766667
r&b,hip pop,0.801,0.801,189767,189.767,3.162783333
r&b,hip pop,0,0,174000,174,2.9
r&b,hip pop,1.79E-05,0.0000179,170286,170.286,2.8381
r&b,hip pop,8.62E-04,0.000862,153750,153.75,2.5625
r&b,hip pop,0,0,222997,222.997,3.716616667
r&b,hip pop,0,0,175786,175.786,2.929766667
r&b,hip pop,5.83E-06,0.00000583,175721,175.721,2.928683333
r&b,hip pop,0,0,219947,219.947,3.665783333
r&b,hip pop,0,0,172234,172.234,2.870566667
r&b,hip pop,0,0,189323,189.323,3.155383333
r&b,hip pop,0,0,199711,199.711,3.328516667
r&b,hip pop,0,0,185466,185.466,3.0911
r&b,hip pop,0,0,198913,198.913,3.315216667
r&b,hip pop,0.00855,0.00855,185806,185.806,3.096766667
r&b,hip pop,0,0,157560,157.56,2.626
r&b,hip pop,2.89E-04,0.000289,301714,301.714,5.028566667
r&b,hip pop,1.36E-04,0.000136,132500,132.5,2.208333333
r&b,hip pop,0,0,131607,131.607,2.19345
r&b,hip pop,7.60E-05,0.000076,200080,200.08,3.334666667
r&b,hip pop,2.01E-04,0.000201,178587,178.587,2.97645
r&b,hip pop,0,0,180435,180.435,3.00725
r&b,hip pop,0,0,249520,249.52,4.158666667
r&b,hip pop,1.80E-04,0.00018,129500,129.5,2.158333333
r&b,hip pop,0,0,204533,204.533,3.408883333
r&b,hip pop,3.57E-06,0.00000357,237893,237.893,3.964883333
r&b,hip pop,8.08E-05,0.0000808,175797,175.797,2.92995
r&b,hip pop,0,0,197867,197.867,3.297783333
r&b,hip pop,0,0,202205,202.205,3.370083333
r&b,hip pop,0,0,176410,176.41,2.940166667
r&b,hip pop,0,0,239836,239.836,3.997266667
r&b,hip pop,0,0,244874,244.874,4.081233333
r&b,hip pop,0,0,182320,182.32,3.038666667
r&b,hip pop,0,0,204467,204.467,3.407783333
r&b,hip pop,0,0,205473,205.473,3.42455
r&b,hip pop,0,0,251533,251.533,4.192216667
r&b,hip pop,0,0,208208,208.208,3.470133333
r&b,hip pop,0,0,200756,200.756,3.345933333
r&b,hip pop,3.00E-06,0.000003,169043,169.043,2.817383333
r&b,hip pop,7.49E-06,0.00000749,186613,186.613,3.110216667
r&b,hip pop,8.61E-05,0.0000861,172916,172.916,2.881933333
r&b,hip pop,5.15E-04,0.000515,171907,171.907,2.865116667
r&b,hip pop,0,0,194827,194.827,3.247116667
r&b,hip pop,0,0,235393,235.393,3.923216667
r&b,hip pop,4.95E-04,0.000495,151778,151.778,2.529633333
r&b,hip pop,0,0,163547,163.547,2.725783333
r&b,hip pop,0.0209,0.0209,206361,206.361,3.43935
r&b,hip pop,0.0112,0.0112,153965,153.965,2.566083333
r&b,hip pop,2.44E-04,0.000244,211784,211.784,3.529733333
r&b,hip pop,0,0,200400,200.4,3.34
r&b,hip pop,0,0,170635,170.635,2.843916667
r&b,hip pop,0,0,180283,180.283,3.004716667
r&b,hip pop,0,0,174000,174,2.9
r&b,hip pop,2.28E-05,0.0000228,158648,158.648,2.644133333
r&b,hip pop,0,0,165597,165.597,2.75995
r&b,hip pop,0,0,173975,173.975,2.899583333
r&b,hip pop,0,0,170498,170.498,2.841633333
r&b,hip pop,0.0181,0.0181,147158,147.158,2.452633333
r&b,hip pop,0.00308,0.00308,181506,181.506,3.0251
r&b,hip pop,5.43E-05,0.0000543,184376,184.376,3.072933333
r&b,hip pop,0,0,162337,162.337,2.705616667
r&b,hip pop,3.78E-05,0.0000378,164718,164.718,2.7453
r&b,hip pop,0.00539,0.00539,270718,270.718,4.511966667
r&b,hip pop,2.55E-06,0.00000255,167166,167.166,2.7861
r&b,hip pop,3.62E-04,0.000362,239746,239.746,3.995766667
r&b,hip pop,1.01E-06,0.00000101,199301,199.301,3.321683333
r&b,hip pop,0,0,188664,188.664,3.1444
r&b,hip pop,1.09E-05,0.0000109,185739,185.739,3.09565
r&b,hip pop,1.04E-05,0.0000104,179093,179.093,2.984883333
r&b,hip pop,1.99E-05,0.0000199,177727,177.727,2.962116667
r&b,hip pop,0,0,184882,184.882,3.081366667
r&b,hip pop,0,0,195499,195.499,3.258316667
r&b,hip pop,0,0,161178,161.178,2.6863
r&b,hip pop,0,0,218627,218.627,3.643783333
r&b,hip pop,0,0,191091,191.091,3.18485
r&b,hip pop,1.57E-04,0.000157,192094,192.094,3.201566667
r&b,hip pop,1.81E-04,0.000181,200626,200.626,3.343766667
r&b,hip pop,2.94E-04,0.000294,157288,157.288,2.621466667
r&b,hip pop,0.00204,0.00204,192773,192.773,3.212883333
r&b,hip pop,0,0,158200,158.2,2.636666667
r&b,hip pop,2.44E-05,0.0000244,126533,126.533,2.108883333
r&b,hip pop,9.00E-05,0.00009,234860,234.86,3.914333333
r&b,hip pop,0.0182,0.0182,181200,181.2,3.02
r&b,hip pop,0.0133,0.0133,215613,215.613,3.59355
r&b,hip pop,1.10E-05,0.000011,162947,162.947,2.715783333
r&b,hip pop,6.77E-05,0.0000677,169681,169.681,2.828016667
r&b,hip pop,0.00576,0.00576,213667,213.667,3.561116667
r&b,hip pop,1.10E-05,0.000011,202267,202.267,3.371116667
r&b,hip pop,5.47E-04,0.000547,213988,213.988,3.566466667
r&b,hip pop,3.62E-06,0.00000362,165733,165.733,2.762216667
r&b,hip pop,0.00488,0.00488,201600,201.6,3.36
r&b,hip pop,0,0,109173,109.173,1.81955
r&b,hip pop,1.44E-06,0.00000144,157253,157.253,2.620883333
r&b,hip pop,0.00631,0.00631,175884,175.884,2.9314
r&b,hip pop,0,0,144333,144.333,2.40555
r&b,hip pop,0,0,184448,184.448,3.074133333
r&b,hip pop,1.89E-05,0.0000189,163040,163.04,2.717333333
r&b,hip pop,9.67E-06,0.00000967,174857,174.857,2.914283333
r&b,hip pop,5.22E-05,0.0000522,207046,207.046,3.450766667
r&b,hip pop,0,0,244061,244.061,4.067683333
r&b,hip pop,0,0,239836,239.836,3.997266667
r&b,hip pop,0,0,142000,142,2.366666667
r&b,hip pop,0.013,0.013,238614,238.614,3.9769
r&b,hip pop,0,0,232959,232.959,3.88265
r&b,hip pop,0,0,175230,175.23,2.9205
r&b,hip pop,0,0,221440,221.44,3.690666667
r&b,hip pop,7.01E-05,0.0000701,218147,218.147,3.635783333
r&b,hip pop,7.04E-06,0.00000704,220307,220.307,3.671783333
r&b,hip pop,0,0,124056,124.056,2.0676
r&b,hip pop,0.0219,0.0219,204600,204.6,3.41
r&b,hip pop,5.39E-05,0.0000539,177000,177,2.95
r&b,hip pop,0,0,228760,228.76,3.812666667
r&b,hip pop,0,0,145543,145.543,2.425716667
r&b,hip pop,3.40E-06,0.0000034,150043,150.043,2.500716667
r&b,hip pop,0,0,145588,145.588,2.426466667
r&b,hip pop,0,0,179405,179.405,2.990083333
r&b,hip pop,0,0,154565,154.565,2.576083333
r&b,hip pop,0,0,193489,193.489,3.224816667
r&b,hip pop,0,0,303077,303.077,5.051283333
r&b,hip pop,0,0,223713,223.713,3.72855
r&b,hip pop,8.29E-05,0.0000829,198973,198.973,3.316216667
r&b,hip pop,0,0,220293,220.293,3.67155
r&b,hip pop,0,0,343150,343.15,5.719166667
r&b,hip pop,0,0,252240,252.24,4.204
r&b,hip pop,0,0,224235,224.235,3.73725
r&b,hip pop,0,0,276333,276.333,4.60555
r&b,hip pop,0,0,245387,245.387,4.089783333
r&b,hip pop,3.35E-04,0.000335,165820,165.82,2.763666667
r&b,hip pop,0,0,186945,186.945,3.11575
r&b,hip pop,0,0,127947,127.947,2.13245
r&b,hip pop,0,0,238587,238.587,3.97645
r&b,hip pop,0,0,144244,144.244,2.404066667
r&b,hip pop,0.00404,0.00404,135090,135.09,2.2515
r&b,hip pop,0,0,203161,203.161,3.386016667
r&b,hip pop,0,0,165000,165,2.75
r&b,hip pop,0,0,183624,183.624,3.0604
r&b,hip pop,0,0,213594,213.594,3.5599
r&b,hip pop,0,0,324189,324.189,5.40315
r&b,hip pop,0,0,222360,222.36,3.706
r&b,hip pop,8.13E-04,0.000813,138936,138.936,2.3156
r&b,hip pop,9.11E-06,0.00000911,201661,201.661,3.361016667
r&b,hip pop,0,0,187436,187.436,3.123933333
r&b,hip pop,0,0,214290,214.29,3.5715
r&b,hip pop,1.97E-06,0.00000197,171030,171.03,2.8505
r&b,hip pop,0.162,0.162,193143,193.143,3.21905
r&b,hip pop,0.334,0.334,229320,229.32,3.822
r&b,hip pop,0,0,215733,215.733,3.59555
r&b,hip pop,0.00273,0.00273,223299,223.299,3.72165
r&b,hip pop,0,0,195519,195.519,3.25865
r&b,hip pop,0,0,186987,186.987,3.11645
r&b,hip pop,2.19E-05,0.0000219,214847,214.847,3.580783333
r&b,hip pop,0,0,184732,184.732,3.078866667
r&b,hip pop,0,0,164205,164.205,2.73675
r&b,hip pop,0,0,202621,202.621,3.377016667
r&b,hip pop,4.82E-06,0.00000482,212500,212.5,3.541666667
r&b,hip pop,0,0,201200,201.2,3.353333333
r&b,hip pop,0,0,260773,260.773,4.346216667
r&b,hip pop,3.33E-06,0.00000333,238173,238.173,3.96955
r&b,hip pop,0,0,180000,180,3
r&b,hip pop,0,0,175755,175.755,2.92925
r&b,hip pop,0,0,136032,136.032,2.2672
r&b,hip pop,0,0,260000,260,4.333333333
r&b,hip pop,0,0,217289,217.289,3.621483333
r&b,hip pop,1.45E-04,0.000145,219707,219.707,3.661783333
r&b,hip pop,0,0,220733,220.733,3.678883333
r&b,hip pop,2.64E-05,0.0000264,146907,146.907,2.44845
r&b,hip pop,0.0107,0.0107,204150,204.15,3.4025
r&b,hip pop,6.00E-05,0.00006,217925,217.925,3.632083333
r&b,hip pop,0,0,195419,195.419,3.256983333
r&b,hip pop,0,0,170770,170.77,2.846166667
r&b,hip pop,0,0,179405,179.405,2.990083333
r&b,hip pop,0,0,158053,158.053,2.634216667
r&b,hip pop,0,0,173800,173.8,2.896666667
r&b,hip pop,0,0,204665,204.665,3.411083333
r&b,hip pop,0,0,239947,239.947,3.999116667
r&b,hip pop,0.00698,0.00698,238613,238.613,3.976883333
r&b,hip pop,0,0,177140,177.14,2.952333333
r&b,hip pop,0.0144,0.0144,217933,217.933,3.632216667
r&b,hip pop,3.56E-05,0.0000356,217307,217.307,3.621783333
r&b,hip pop,0,0,302173,302.173,5.036216667
r&b,hip pop,0,0,220880,220.88,3.681333333
r&b,hip pop,8.67E-05,0.0000867,198960,198.96,3.316
r&b,hip pop,0.00372,0.00372,166606,166.606,2.776766667
r&b,hip pop,0,0,173600,173.6,2.893333333
r&b,hip pop,0,0,185947,185.947,3.099116667
r&b,hip pop,0,0,216632,216.632,3.610533333
r&b,hip pop,0,0,290836,290.836,4.847266667
r&b,hip pop,0,0,209640,209.64,3.494
r&b,hip pop,0,0,236480,236.48,3.941333333
r&b,hip pop,0,0,209269,209.269,3.487816667
r&b,hip pop,0,0,197171,197.171,3.286183333
r&b,hip pop,1.66E-05,0.0000166,202547,202.547,3.375783333
r&b,hip pop,2.60E-06,0.0000026,208065,208.065,3.46775
r&b,hip pop,0,0,210338,210.338,3.505633333
r&b,hip pop,0,0,164023,164.023,2.733716667
r&b,hip pop,0,0,165642,165.642,2.7607
r&b,hip pop,0,0,161097,161.097,2.68495
r&b,hip pop,0,0,166844,166.844,2.780733333
r&b,hip pop,0,0,170162,170.162,2.836033333
r&b,hip pop,0.0951,0.0951,160862,160.862,2.681033333
r&b,hip pop,0,0,117864,117.864,1.9644
r&b,hip pop,0,0,171494,171.494,2.858233333
r&b,hip pop,0.489,0.489,251141,251.141,4.185683333
r&b,hip pop,0,0,241607,241.607,4.026783333
r&b,hip pop,0.0726,0.0726,208744,208.744,3.479066667
r&b,hip pop,0,0,270507,270.507,4.50845
r&b,hip pop,0,0,263227,263.227,4.387116667
r&b,hip pop,1.64E-04,0.000164,289160,289.16,4.819333333
r&b,hip pop,0,0,227387,227.387,3.789783333
r&b,hip pop,1.41E-06,0.00000141,268533,268.533,4.47555
r&b,hip pop,0,0,304600,304.6,5.076666667
r&b,hip pop,2.31E-06,0.00000231,220960,220.96,3.682666667
r&b,hip pop,0,0,223440,223.44,3.724
r&b,hip pop,0,0,230133,230.133,3.83555
r&b,hip pop,1.19E-06,0.00000119,227933,227.933,3.798883333
r&b,hip pop,0,0,212147,212.147,3.535783333
r&b,hip pop,7.17E-04,0.000717,214400,214.4,3.573333333
r&b,hip pop,0,0,222293,222.293,3.704883333
r&b,hip pop,0,0,193467,193.467,3.22445
r&b,hip pop,0,0,291782,291.782,4.863033333
r&b,hip pop,0,0,266067,266.067,4.43445
r&b,hip pop,0,0,186067,186.067,3.101116667
r&b,hip pop,0,0,241933,241.933,4.032216667
r&b,hip pop,2.19E-05,0.0000219,267093,267.093,4.45155
r&b,hip pop,0,0,271333,271.333,4.522216667
r&b,hip pop,1.06E-04,0.000106,260000,260,4.333333333
r&b,hip pop,0,0,278573,278.573,4.642883333
r&b,hip pop,8.43E-06,0.00000843,239027,239.027,3.983783333
r&b,hip pop,0,0,249093,249.093,4.15155
r&b,hip pop,3.63E-04,0.000363,224427,224.427,3.74045
r&b,hip pop,0,0,298307,298.307,4.971783333
r&b,hip pop,0,0,228240,228.24,3.804
r&b,hip pop,0,0,324307,324.307,5.405116667
r&b,hip pop,0,0,266893,266.893,4.448216667
r&b,hip pop,0,0,278720,278.72,4.645333333
r&b,hip pop,9.64E-05,0.0000964,253733,253.733,4.228883333
r&b,hip pop,0,0,204707,204.707,3.411783333
r&b,hip pop,0,0,227600,227.6,3.793333333
r&b,hip pop,0,0,250747,250.747,4.179116667
r&b,hip pop,2.10E-06,0.0000021,257400,257.4,4.29
r&b,hip pop,0.108,0.108,211120,211.12,3.518666667
r&b,hip pop,0,0,287000,287,4.783333333
r&b,hip pop,4.35E-06,0.00000435,249480,249.48,4.158
r&b,hip pop,3.42E-06,0.00000342,187840,187.84,3.130666667
r&b,hip pop,0,0,257133,257.133,4.28555
r&b,hip pop,0,0,209120,209.12,3.485333333
r&b,hip pop,0.0381,0.0381,251733,251.733,4.19555
r&b,hip pop,1.52E-06,0.00000152,223000,223,3.716666667
r&b,hip pop,0,0,161600,161.6,2.693333333
r&b,hip pop,0,0,268800,268.8,4.48
r&b,hip pop,0,0,192213,192.213,3.20355
r&b,hip pop,0,0,232573,232.573,3.876216667
r&b,hip pop,0,0,274333,274.333,4.572216667
r&b,hip pop,0,0,258667,258.667,4.311116667
r&b,hip pop,2.46E-06,0.00000246,246707,246.707,4.111783333
r&b,hip pop,0,0,250707,250.707,4.17845
r&b,hip pop,0,0,276800,276.8,4.613333333
r&b,hip pop,0.00107,0.00107,203787,203.787,3.39645
r&b,hip pop,0,0,237373,237.373,3.956216667
r&b,hip pop,0,0,285587,285.587,4.759783333
r&b,hip pop,0,0,219120,219.12,3.652
r&b,hip pop,7.13E-04,0.000713,281907,281.907,4.69845
r&b,hip pop,0,0,223973,223.973,3.732883333
r&b,hip pop,0,0,334093,334.093,5.568216667
r&b,hip pop,0,0,263200,263.2,4.386666667
r&b,hip pop,0,0,211666,211.666,3.527766667
r&b,hip pop,0,0,248200,248.2,4.136666667
r&b,hip pop,0,0,314400,314.4,5.24
r&b,hip pop,3.65E-06,0.00000365,262227,262.227,4.37045
r&b,hip pop,0,0,254467,254.467,4.241116667
r&b,hip pop,0,0,225947,225.947,3.765783333
r&b,hip pop,1.53E-06,0.00000153,247840,247.84,4.130666667
r&b,hip pop,1.43E-04,0.000143,247453,247.453,4.124216667
r&b,hip pop,0,0,230713,230.713,3.845216667
r&b,hip pop,1.77E-06,0.00000177,221227,221.227,3.687116667
r&b,hip pop,0,0,211200,211.2,3.52
r&b,hip pop,0.00156,0.00156,257333,257.333,4.288883333
r&b,hip pop,0,0,229040,229.04,3.817333333
r&b,hip pop,0,0,243307,243.307,4.055116667
r&b,hip pop,3.04E-05,0.0000304,277413,277.413,4.62355
r&b,hip pop,0.00106,0.00106,294787,294.787,4.913116667
r&b,hip pop,0,0,229800,229.8,3.83
r&b,hip pop,0,0,231933,231.933,3.86555
r&b,hip pop,0,0,194160,194.16,3.236
r&b,hip pop,0,0,256427,256.427,4.273783333
r&b,hip pop,0,0,207187,207.187,3.453116667
r&b,hip pop,0,0,337640,337.64,5.627333333
r&b,hip pop,0,0,214200,214.2,3.57
r&b,hip pop,3.57E-05,0.0000357,269400,269.4,4.49
r&b,hip pop,0,0,245400,245.4,4.09
r&b,hip pop,1.33E-06,0.00000133,253933,253.933,4.232216667
r&b,hip pop,1.09E-05,0.0000109,296693,296.693,4.944883333
r&b,hip pop,0,0,230853,230.853,3.84755
r&b,hip pop,3.91E-06,0.00000391,331240,331.24,5.520666667
r&b,hip pop,0,0,237733,237.733,3.962216667
r&b,hip pop,0,0,223507,223.507,3.725116667
r&b,hip pop,0,0,206413,206.413,3.440216667
r&b,hip pop,0,0,238267,238.267,3.971116667
r&b,hip pop,0,0,252933,252.933,4.21555
r&b,hip pop,1.28E-06,0.00000128,247067,247.067,4.117783333
r&b,hip pop,0,0,316053,316.053,5.26755
r&b,hip pop,0,0,263667,263.667,4.39445
r&b,hip pop,0,0,227907,227.907,3.79845
r&b,hip pop,0,0,213227,213.227,3.553783333
r&b,hip pop,0,0,189377,189.377,3.156283333
r&b,hip pop,0,0,230296,230.296,3.838266667
r&b,hip pop,0.0333,0.0333,202290,202.29,3.3715
r&b,hip pop,0.00144,0.00144,214907,214.907,3.581783333
r&b,hip pop,0,0,219571,219.571,3.659516667
r&b,hip pop,0,0,201707,201.707,3.361783333
r&b,hip pop,0,0,205792,205.792,3.429866667
r&b,hip pop,0,0,222621,222.621,3.71035
r&b,hip pop,0,0,190027,190.027,3.167116667
r&b,hip pop,0,0,223847,223.847,3.730783333
r&b,hip pop,0,0,215467,215.467,3.591116667
r&b,hip pop,0,0,203418,203.418,3.3903
r&b,hip pop,0,0,221987,221.987,3.699783333
r&b,hip pop,0,0,157493,157.493,2.624883333
r&b,hip pop,0,0,225360,225.36,3.756
r&b,hip pop,0,0,184665,184.665,3.07775
r&b,hip pop,1.36E-05,0.0000136,205077,205.077,3.41795
r&b,hip pop,1.10E-06,0.0000011,255000,255,4.25
r&b,hip pop,0,0,190800,190.8,3.18
r&b,hip pop,0,0,197867,197.867,3.297783333
r&b,hip pop,0,0,190960,190.96,3.182666667
r&b,hip pop,2.55E-06,0.00000255,197437,197.437,3.290616667
r&b,hip pop,2.53E-05,0.0000253,183930,183.93,3.0655
r&b,hip pop,0,0,205597,205.597,3.426616667
r&b,hip pop,5.48E-04,0.000548,159783,159.783,2.66305
r&b,hip pop,0,0,217653,217.653,3.62755
r&b,hip pop,0,0,172606,172.606,2.876766667
r&b,hip pop,0,0,179689,179.689,2.994816667
r&b,hip pop,0,0,177670,177.67,2.961166667
r&b,hip pop,0,0,159736,159.736,2.662266667
r&b,hip pop,0,0,157202,157.202,2.620033333
r&b,hip pop,0,0,175898,175.898,2.931633333
r&b,hip pop,0,0,136248,136.248,2.2708
r&b,hip pop,0,0,181027,181.027,3.017116667
r&b,hip pop,0,0,186042,186.042,3.1007
r&b,hip pop,0,0,183920,183.92,3.065333333
r&b,hip pop,0,0,158040,158.04,2.634
r&b,hip pop,0,0,182920,182.92,3.048666667
r&b,hip pop,0,0,167107,167.107,2.785116667
r&b,hip pop,0,0,212607,212.607,3.54345
r&b,hip pop,0,0,209893,209.893,3.498216667
r&b,hip pop,0,0,174861,174.861,2.91435
r&b,hip pop,0,0,207320,207.32,3.455333333
r&b,hip pop,0,0,177667,177.667,2.961116667
r&b,hip pop,0,0,182623,182.623,3.043716667
r&b,hip pop,0,0,164640,164.64,2.744
r&b,hip pop,0,0,181859,181.859,3.030983333
r&b,hip pop,0,0,186107,186.107,3.101783333
r&b,hip pop,2.17E-04,0.000217,176594,176.594,2.943233333
r&b,hip pop,0,0,211760,211.76,3.529333333
r&b,hip pop,0,0,209756,209.756,3.495933333
r&b,hip pop,7.59E-05,0.0000759,280828,280.828,4.680466667
r&b,hip pop,5.54E-04,0.000554,184000,184,3.066666667
r&b,hip pop,0.00151,0.00151,310853,310.853,5.180883333
r&b,hip pop,0.119,0.119,253347,253.347,4.22245
r&b,hip pop,0,0,236600,236.6,3.943333333
r&b,hip pop,0.00816,0.00816,224720,224.72,3.745333333
r&b,hip pop,0.0295,0.0295,249587,249.587,4.159783333
r&b,hip pop,0,0,196747,196.747,3.279116667
r&b,hip pop,2.65E-05,0.0000265,96960,96.96,1.616
r&b,hip pop,0,0,182360,182.36,3.039333333
r&b,hip pop,2.35E-05,0.0000235,225507,225.507,3.75845
r&b,hip pop,0,0,262001,262.001,4.366683333
r&b,hip pop,0.00817,0.00817,245844,245.844,4.0974
r&b,hip pop,0.109,0.109,235580,235.58,3.926333333
r&b,hip pop,0,0,244000,244,4.066666667
r&b,hip pop,8.57E-06,0.00000857,203356,203.356,3.389266667
r&b,hip pop,1.04E-06,0.00000104,205095,205.095,3.41825
r&b,hip pop,0,0,213120,213.12,3.552
r&b,hip pop,0.0277,0.0277,193672,193.672,3.227866667
r&b,hip pop,5.34E-05,0.0000534,243533,243.533,4.058883333
r&b,hip pop,0.862,0.862,455973,455.973,7.59955
r&b,hip pop,0.942,0.942,301963,301.963,5.032716667
r&b,hip pop,4.70E-06,0.0000047,156917,156.917,2.615283333
r&b,hip pop,4.35E-05,0.0000435,216800,216.8,3.613333333
r&b,hip pop,9.63E-05,0.0000963,223973,223.973,3.732883333
r&b,hip pop,0,0,87453,87.453,1.45755
r&b,hip pop,0.00305,0.00305,230920,230.92,3.848666667
r&b,hip pop,1.05E-06,0.00000105,254853,254.853,4.24755
r&b,hip pop,0,0,208760,208.76,3.479333333
r&b,hip pop,0,0,351419,351.419,5.856983333
r&b,hip pop,0.13,0.13,187385,187.385,3.123083333
r&b,hip pop,1.80E-05,0.000018,194000,194,3.233333333
r&b,hip pop,1.16E-06,0.00000116,222853,222.853,3.714216667
r&b,hip pop,0,0,234917,234.917,3.915283333
r&b,hip pop,0.0272,0.0272,253867,253.867,4.231116667
r&b,hip pop,2.14E-05,0.0000214,205320,205.32,3.422
r&b,hip pop,0.00922,0.00922,283200,283.2,4.72
r&b,hip pop,0.673,0.673,160187,160.187,2.669783333
r&b,hip pop,1.14E-04,0.000114,206896,206.896,3.448266667
r&b,hip pop,1.35E-04,0.000135,132034,132.034,2.200566667
r&b,hip pop,0.656,0.656,124735,124.735,2.078916667
r&b,hip pop,0.0665,0.0665,277920,277.92,4.632
r&b,hip pop,2.26E-06,0.00000226,285920,285.92,4.765333333
r&b,hip pop,3.32E-04,0.000332,265267,265.267,4.421116667
r&b,hip pop,0.00346,0.00346,244320,244.32,4.072
r&b,hip pop,0.0103,0.0103,210628,210.628,3.510466667
r&b,hip pop,9.11E-05,0.0000911,190500,190.5,3.175
r&b,hip pop,0,0,386784,386.784,6.4464
r&b,hip pop,2.35E-06,0.00000235,190253,190.253,3.170883333
r&b,hip pop,0.824,0.824,284200,284.2,4.736666667
r&b,hip pop,0.0199,0.0199,212987,212.987,3.549783333
r&b,hip pop,3.92E-05,0.0000392,258000,258,4.3
r&b,hip pop,0,0,237230,237.23,3.953833333
r&b,hip pop,0.0191,0.0191,262724,262.724,4.378733333
r&b,hip pop,7.97E-05,0.0000797,278854,278.854,4.647566667
r&b,hip pop,0.00353,0.00353,201133,201.133,3.352216667
r&b,hip pop,0.0394,0.0394,213827,213.827,3.563783333
r&b,hip pop,0,0,232147,232.147,3.869116667
r&b,hip pop,1.30E-06,0.0000013,383733,383.733,6.39555
r&b,hip pop,0,0,209362,209.362,3.489366667
r&b,hip pop,0,0,259920,259.92,4.332
r&b,hip pop,0.11,0.11,176841,176.841,2.94735
r&b,hip pop,0,0,270720,270.72,4.512
r&b,hip pop,0.0261,0.0261,241787,241.787,4.029783333
r&b,hip pop,0,0,222500,222.5,3.708333333
r&b,hip pop,0.106,0.106,261413,261.413,4.356883333
r&b,hip pop,1.48E-05,0.0000148,215093,215.093,3.584883333
r&b,hip pop,0,0,188500,188.5,3.141666667
r&b,hip pop,0,0,214227,214.227,3.57045
r&b,hip pop,0,0,267599,267.599,4.459983333
r&b,hip pop,7.25E-06,0.00000725,259389,259.389,4.32315
r&b,hip pop,0.134,0.134,241187,241.187,4.019783333
r&b,hip pop,0.00175,0.00175,180867,180.867,3.01445
r&b,hip pop,3.93E-05,0.0000393,137427,137.427,2.29045
r&b,hip pop,2.79E-04,0.000279,155240,155.24,2.587333333
r&b,hip pop,0.0513,0.0513,187724,187.724,3.128733333
r&b,hip pop,1.44E-06,0.00000144,256120,256.12,4.268666667
r&b,hip pop,5.56E-05,0.0000556,267226,267.226,4.453766667
r&b,hip pop,0.023,0.023,199427,199.427,3.323783333
