track_id,track_artist,track_album_name,playlist_name,playlist_genre,playlist_subgenre
5Ru9OjtEw5htfnVKpYsIcv,Mos Def,Black On Both Sides,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
2jJulR1CTEuHsXpS6bGDou,Mayer Hawthorne,A Strange Arrangement,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
4EpZ4eYuZOwPSSwyqpdHnJ,Rex Orange County,Sunflower,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
4dtfrnZWZ4Qttt1xJDT9BY,Remy Shand,The Way I Feel,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
2Uu8IiLkLY0UXhCHka4Dlr,Ms. Lauryn Hill,The Miseducation of Lauryn Hill,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
1vrMGV0cxKxujjkhKiFMUe,Robin Thicke,Something Else,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
13CLufSzf72lwWXJrEvzF7,Slakah The Beatchild,Soul Movement Vol I,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
7lVxWMH0C3Bj8b8JLkh9EN,John Legend,Wake Up!,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
14MRu7f8L7mmHjmAdxVu5I,Jordan Rakei,Groove Curse,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
2TTINcGQL5UhbHbpsQjYRr,John Legend,Once Again,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
3Edhk6hCyZ08Z9f9O8XpLh,Calvin Richardson,2:35 PM,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
7tBZa65xUKMMan9tIMPqbi,Mayer Hawthorne,How Do You Do,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
3Kdo8Zkp16NQBnJU0QRPhy,Angie Stone,Stone Hits: The Very Best Of Angie Stone,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
4eX7melvFT67ywDZB7kw0V,Ms. Lauryn Hill,The Miseducation Of,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
5IXV375WDokSNjZfR4GgnU,Aloe Blacc,Lift Your Spirit,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
4oiAlcisfimXQc1wyAtX9a,India.Arie,Acoustic Soul,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
0ZmQwyyJNR4nLPwhotSopI,John Legend,Once Again,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
79UjqYt9MCLlBpzAvaKVJj,Erykah Badu,Mama's Gun,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
3uBbvynFWlF041WzNVHd1d,John Legend,Get Lifted,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
0kVebH9mitbhW6nuiInDuM,Erykah Badu,Best Of,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
0Q0IVlqMV64kNLlwjPj0Hl,Fugees,The Score (Expanded Edition),Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
7p6IXGLt5Z6XYthXFlNywB,John Legend,Get Lifted,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
668ZoYvHRo8mMKmgLlBVXk,Jordan Rakei,Groove Curse,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
17zF2ISrDrQdaULA8cxReK,John Legend,Think Like A Man - Music From & Inspired By The Film,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
3TkNsftUBh8dwwLUHpmYNC,Dwele,Subject,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
6h85a4Hgx0FAxJQtCKuYO9,Amy Winehouse,Frank,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
6pkttXoVimxUSMFbQb52e2,FKJ,Take Off - EP,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
3EoW3WFVterpG1cTPUvoQC,Lucy Pearl,Lucy Pearl,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
5MjAFPcmrR1DYCgZrXCN4d,BJ The Chicago Kid,In My Mind,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
5LC7nItIEFp4nzdFdEGbf9,Amy Winehouse,AMY (Original Motion Picture Soundtrack),Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
77tviKIXH9uuErKOHoSiMO,Yarah Bravo,Love Is The Movement,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
1Gn9E97yfDAORWpqxbfGUX,Ffion,Bad Habits,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
2xw83SYMla3pwGna8llGWi,Moonchild,Cure,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
2Qmkg3JVW6e0w55HQudjSW,D'Angelo,Voodoo,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
1qiTvDvaUqfpTKopOfby8h,Fatima,Yellow Memories,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
5LuXEmya3JlX3ZfdudPAbO,Sinead Harnett,N.O.W,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
65wx71brAmEQz66GXXF8gI,Alabama Shakes,Sound & Color,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
2pygzLN7fwCgeW5FNaugEm,Lianne La Havas,What You Don't Do (Tom Misch Remix),Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
1L5tZi0izXsi5Kk5OJf4W0,Amy Winehouse,Back To Black,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
5CDrDzan4wRW3Dj4LD6meH,Leon Bridges,Bet Ain't Worth the Hand / Bad Bad News,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
7rWLRWfPsUzU6h7r71vlOM,Little Dragon,Little Dragon,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
5EYi2rH4LYs6M21ZLOyQTx,Rex Orange County,Loving Is Easy,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
4tOmFSoQA9ji8lTxAbbvq1,Jessie J,R.O.S.E. (Empowerment),Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
4XaMrEDm6mrjBwGnQ8Dy4y,Sade,The Ultimate Collection,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
74sfJjVq74bYkxMQoOhH3r,Jhené Aiko,Spotify Singles,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
297rZsBEjFw9d0Gl3iBLnd,Still Woozy,Goodie Bag,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
3U3J5v3rkx89WnFEQvAJD5,Jessie Reyez,Kiddo,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
3U4isOIWM3VvDubwSI3y7a,John Legend,Love In The Future (Expanded Edition),Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
68dd9CEzAUc4zeukKzMJP5,THEY.,Broken (feat. Jessie Reyez),Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
7or26qS3BfpTtWO3BFw5GE,Amy Winehouse,Back To Black,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
1sjE9VTx9Glb1Znahf2xbd,Van Hunt,Van Hunt,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
0nruobjhKItGHfkH3VbTXy,Robin Thicke,Morning Sun,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
0exKMPo2iind68yWTaHCrr,Leon Bridges,Spotify Singles,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
4jBPWUAtvIbj7trXEg9QPJ,John Legend,DARKNESS AND LIGHT,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
6Zu27PkzMSe2oL9kgCXyk3,Thirdstory,Cold Heart,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
24NcYbEauj5ZYpq6Rp13q1,Doris,You Don't Have To Worry,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
1yLbnUcF6VkwYx4vNcM8se,Durand Jones & The Indications,You and Me b/w Put a Smile on Your Face,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
66wkCYWlXzSTQAfnsPBptt,Mac Miller,The Divine Feminine,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
3xxmjMvJsSR3L7mUOxP9QA,Noisettes,Wild Young Hearts,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
6OpU3cvY19M2hFxTbLKy5L,Choker,Honeybloom,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
467t3218y3yihFcyDGWjr0,Dijon,Skin,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
44YAJYlDg4EECrecze8BU2,G-Eazy,The Beautiful & Damned,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
5TAf4lnZCZTLlZHNZMLFLi,Macy Gray,On How Life Is,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
42QRyJd5x6e2TFR1S41g2p,Sonder,Too Fast,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
0BhvzFxq3FHiMdGcLiTphr,Anderson .Paak,Make It Better (feat. Smokey Robinson),Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
4PFnROqBlAVnizUrhF1x7C,Lauren Daigle,Spotify Singles,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
3sS5NkiQMcSZJHxYN8rpOf,Stan Taylor,How Deep Is Your Love,Soul Coffee (The Best Neo-Soul Mixtape ever),r&b,neo soul
58Yv6iSIVoOsrP5QGhZEu1,Maxwell,Gods (Remixes),Neo-Soul Essentials,r&b,neo soul
0g6NSuyHTmz4DLwoGt5Fil,Jamie Woon,Sharpness,Neo-Soul Essentials,r&b,neo soul
2IU9XtrbGviQfWAjg4x9kc,Quadron,Avalanche,Neo-Soul Essentials,r&b,neo soul
5VWVS4c9oLaCFsFJ2yGkSn,Duffy,Rockferry,Neo-Soul Essentials,r&b,neo soul
3dq91g5o0wcFKQPdpaUSlr,Angie Stone,Stone Hits: The Very Best Of Angie Stone,Neo-Soul Essentials,r&b,neo soul
4ThTvhGNae80mrLsMzs4Hb,Adele,21,Neo-Soul Essentials,r&b,neo soul
5yfwJb6E2vlnWqxicBY2yj,Anthony Hamilton,Soulife,Neo-Soul Essentials,r&b,neo soul
1DLhyRZQq8YRh4waqHMfet,Quadron,Avalanche,Neo-Soul Essentials,r&b,neo soul
6xpEVwTvW5KNqPQ7yFpq12,Maxwell,For Lover's Only: The Best Of,Neo-Soul Essentials,r&b,neo soul
3DkaXDmC0qaFNAxgLMuwX4,Musiq Soulchild,Juslisen,Neo-Soul Essentials,r&b,neo soul
2jplimH0b7Abf5LQSPx27A,Alessia Cara,Here,Neo-Soul Essentials,r&b,neo soul
2mRu5u0omy8xHggBBW7fG9,India.Arie,Acoustic Soul - Special Edition,Neo-Soul Essentials,r&b,neo soul
2EeDqZf3Kh8i7wkPgDprkG,Erykah Badu,Erykah Badu,Neo-Soul Essentials,r&b,neo soul
59tg0OPhiHlbsVZ9GFqUk5,Adele,19,Neo-Soul Essentials,r&b,neo soul
2PzYqACbv12FNhrlHPfJEH,Jill Scott,"Who Is Jill Scott? - Words and Sounds,2000-07-18,0DIwi1dMI59NItQtiNcevy,r&b
22NLm3IIR9NLG0cUYtmHMW,Maxwell,BLACKsummers'night (2009),Neo-Soul Essentials,r&b,neo soul
2bmVKEPgeNj7qh7QsCQq7O,Rahsaan Patterson,Love In Stereo,Neo-Soul Essentials,r&b,neo soul
2o0QvvMoiq2zIQ1wWhqio9,Robin Thicke,The Evolution of Robin Thicke,Neo-Soul Essentials,r&b,neo soul
6uSa5iCMwPr10Ftpz8w09b,Musiq Soulchild,Aijuswanaseing,Neo-Soul Essentials,r&b,neo soul
4Bs9NcSkWJ1uuV7lHnTXxd,Anthony Hamilton,Comin' From Where I'm From,Neo-Soul Essentials,r&b,neo soul
4yorDWFzW0orW36OMr9WSS,Angie Stone,Mahogany Soul,Neo-Soul Essentials,r&b,neo soul
69TENP7mK0C1Qxgi4dpsDp,Rahsaan Patterson,Love In Stereo,Neo-Soul Essentials,r&b,neo soul
0qIRdfBMfAfLTMQuVNMCeI,Melanie Fiona,The Bridge,Neo-Soul Essentials,r&b,neo soul
2pjhbhe7wLELjw5PiEHgU1,Nikka Costa,Everybody Got Their Something,Neo-Soul Essentials,r&b,neo soul
0q3q720x1nLY7QqRdeY5CW,Ms. Lauryn Hill,The Miseducation Of,Neo-Soul Essentials,r&b,neo soul
0yonyImAyAHooQ12SxdHaU,India.Arie,Acoustic Soul - Special Edition,Neo-Soul Essentials,r&b,neo soul
5IdPVawDl9lz84nPj832is,Duffy,Rockferry (Deluxe Edition),Neo-Soul Essentials,r&b,neo soul
7eSDRPSjYBOcqB7b6Ord6X,Maxwell,Maxwell's Urban Hang Suite,Neo-Soul Essentials,r&b,neo soul
2semWw1jR12F5g2X3Iz7Qq,Robin Thicke,Something Else,Neo-Soul Essentials,r&b,neo soul
5O6yk6U8L3rTbFsIwuqe8H,Adele,21,Neo-Soul Essentials,r&b,neo soul
6viJumjXFeskzT8HBjhMe9,Amy Winehouse,Back To Black (US Clean Version),Neo-Soul Essentials,r&b,neo soul
4YtsQv4fham2xoPIQ8Ho9Q,Corinne Bailey Rae,The Sea,Neo-Soul Essentials,r&b,neo soul
01M4Wng6jF5uoNEHLl2OIn,Anthony Hamilton,Comin' From Where I'm From,Neo-Soul Essentials,r&b,neo soul
6VFsANQUaZhXIGbaqP2Yhf,Urias,Head High,Neo-Soul Essentials,r&b,neo soul
5dSiEfe2Q5RLXXrsmjsMed,Maxwell,Now,Neo-Soul Essentials,r&b,neo soul
2L82XvyoCvUgePuljcA00o,Nikka Costa,Everybody Got Their Something,Neo-Soul Essentials,r&b,neo soul
60f9lgHK7keGA3b84L0d4l,Anthony Hamilton,Step Up Soundtrack,Neo-Soul Essentials,r&b,neo soul
741OE401HO7ZCaPhEqCZ7w,Maxwell,Now,Neo-Soul Essentials,r&b,neo soul
4Msk8J3ymLJNpxTQ9y4nfR,India.Arie,Testimony: Vol. 1 Life & Relationship,Neo-Soul Essentials,r&b,neo soul
3YfovjrAI1m5Y5kprgEXcm,Jhené Aiko,Sail Out,Neo-Soul Essentials,r&b,neo soul
5l43cvpvx3zpInfzD6j2UL,Robin Thicke,Sex Therapy: The Experience,Neo-Soul Essentials,r&b,neo soul
2k9Mr779AIfm1as7TXEh0g,Anthony Hamilton,Back To Love (Deluxe Version),Neo-Soul Essentials,r&b,neo soul
3Noa5kppo2crIEMpwOmsHf,Floetry,Floetic,Neo-Soul Essentials,r&b,neo soul
6LMeLQ9e8T5YVNFnwbliOI,Glenn Lewis,Off The Hook (NOW! Compilation),Neo-Soul Essentials,r&b,neo soul
6Cl90cl4efMaG05Xm4LjDN,Leela James,A Change Is Gonna Come (U.S. Release),Neo-Soul Essentials,r&b,neo soul
2MsDhTOfSW6XC5eAYibdlo,Sweetback,Stage (2),Neo-Soul Essentials,r&b,neo soul
19KlLuxA7AxvQpoQYx7zhG,Aloe Blacc,"I Need A Dollar 12""",Neo-Soul Essentials,r&b,neo soul
4GhbRPmkVfAZmSQZqdifrn,Musiq Soulchild,onmyradio,Neo-Soul Essentials,r&b,neo soul
4Pzzu5xpOc3e41d2M4MWxi,Allen Stone,Allen Stone,Neo-Soul Essentials,r&b,neo soul
59vcfBSy2Qa9Ytg1NdG9uo,Allen Stone,Allen Stone,Neo-Soul Essentials,r&b,neo soul
14A9yQxz4hjMUeBSYCUOLP,Erykah Badu,Mama's Gun,Neo-Soul Essentials,r&b,neo soul
5jo1j0yX8cHIgNkSOO1bqW,Andra Day,Forever Mine,Neo-Soul Essentials,r&b,neo soul
4HujwzHGxXQ9BkrqW3lIfJ,James Blake,Retrograde,Neo-Soul Essentials,r&b,neo soul
28YLWwEB6xnJQYN7e062rH,The Weeknd,Beauty Behind The Madness,Neo-Soul Essentials,r&b,neo soul
7e2lRhdJQ6vH4EwOrIMb4g,Kacy Hill,Foreign Fields,Neo-Soul Essentials,r&b,neo soul
44tDqFYrK86OVaxzLhUbVv,Nao,Bad Blood,Neo-Soul Essentials,r&b,neo soul
6DLF8OUu5NOyEXKbM1NWDc,dvsn,Hallucinations,Neo-Soul Essentials,r&b,neo soul
6DbLVUlvJckJcVnxNW2xak,Louis Mattrs,Superman,Neo-Soul Essentials,r&b,neo soul
5u8yoJzasvOhdNDhsBtoje,Syleena Johnson,Chapter 3: The Flesh,Neo-Soul Essentials,r&b,neo soul
3qE2w43yCbFDwkeXQsDAu6,Choklate,Choklate,Neo-Soul Essentials,r&b,neo soul
2sXnHk6Bvw3RByVMpbcc5A,Jeremy Passion,For More Than a Feeling,Neo-Soul Essentials,r&b,neo soul
6RToez2WyNjAr8DJl4DIqV,Gizmo,Red Balloon,Neo-Soul Essentials,r&b,neo soul
1cl98qoQjjIy7YxeIplAKZ,PJ Morton,New Orleans (Deluxe Version),Neo-Soul Essentials,r&b,neo soul
1JkhKUXAoNivi87ipmV3rp,Anthony Hamilton,Back To Love (Deluxe Version),Neo-Soul Essentials,r&b,neo soul
4H5ihvXmN3NpxTiDs1wJKZ,JMSN,JMSN,Neo-Soul Essentials,r&b,neo soul
2dk5HQv2V6hEVeGGlPvCFA,Jamie Woon,Making Time,Neo-Soul Essentials,r&b,neo soul
5LKXxwgll43fxe1lPF7sze,Sinead Harnett,If You Let Me,Neo-Soul Essentials,r&b,neo soul
3xwV2jOTY12scSiz4eEWD9,Niia,I,Neo-Soul Essentials,r&b,neo soul
6JaSEE70ylKNF9ogke82RJ,Such,Before Dark,Neo-Soul Essentials,r&b,neo soul
432mbeOr4lto82WpCsT5GT,The Greg Mayo Band,"Bands Under the Radar,2014-12-13,5EMARioe9z9eKOeWIAC2JW,r&b
2hE5Lm5XOHR4t3xlhIFauP,Elvin Bishop,Struttin' My Stuff,Sexy Soul 2020,r&b,neo soul
1ZnphXcGuAlLpw2lkRB9It,Lee Fields,Let's Talk It Over (Deluxe Edition),Sexy Soul 2020,r&b,neo soul
3d4z8zsN0zlYHPb8EeADxZ,Sharon Jones & The Dap-Kings,Soul of a Woman,Sexy Soul 2020,r&b,neo soul
6dxOG7bXlN9wK9LXw59KWF,William Bell,The Very Best Of William Bell,Sexy Soul 2020,r&b,neo soul
3kxfsdsCpFgN412fpnW85Y,Childish Gambino,"""Awaken,2016-12-02,5EMARioe9z9eKOeWIAC2JW,r&b
4objxuNfJlJHomkRIPa2Y2,Carrie Underwood,Cry Pretty,Sexy Soul 2020,r&b,neo soul
3g9rfVxgLrcHEAjnbnulQi,Kelly Clarkson,Meaning Of Life,Sexy Soul 2020,r&b,neo soul
0f2zcrhhHT59aIGQvRlTZ1,Michael Kiwanuka,Love & Hate,Sexy Soul 2020,r&b,neo soul
6Kt4ZcgT2vCUq7QezTTcES,Sturgill Simpson,A Sailor's Guide to Earth,Sexy Soul 2020,r&b,neo soul
5Za40sgB0MiepRMcV36FhK, Seattle,34,Live At Benaroya Hall with The Seattle Symphony,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW
31usEzDUXeGWAheRaCeEaD,James Brown,20 All-Time Greatest Hits!,Sexy Soul 2020,r&b,neo soul
73qkrdCXAncDggNZqWKTo7,Otis Redding,The Very Best of Otis Redding,Sexy Soul 2020,r&b,neo soul
5V6dktq2UGRgs3iGAeCVYH,Haley Reinhart,Don't Know How To Love You,Sexy Soul 2020,r&b,neo soul
2fSIF8CJhoc9CJhF9vJDXp,Ray LaMontagne,Trouble,Sexy Soul 2020,r&b,neo soul
4cjDtDwdsi5ZOBOX4g1tX8,Beth Hart,Better Than Home (Deluxe Edition),Sexy Soul 2020,r&b,neo soul
3fqwjXwUGN6vbzIwvyFMhx,Chris Stapleton,Traveller,Sexy Soul 2020,r&b,neo soul
1rs1Ne4fPePTvpEmb7xtjk,Lucie Silvas,E.G.O.,Sexy Soul 2020,r&b,neo soul
2QG7VdagyaOCbfWn39xzAm,Donny Hathaway,Zealous Records Presents: Soul Sides Volume One,Sexy Soul 2020,r&b,neo soul
2wSJEsk3c0E1ZXYRwgNQoR,Leon Bridges,Coming Home,Sexy Soul 2020,r&b,neo soul
2VjXGuPVVxyhMgER3Uz2Fe,Ms. Lauryn Hill,The Miseducation of Lauryn Hill,Sexy Soul 2020,r&b,neo soul
3LcrBMmEejUO09Lrmyixzb,Anderson East,Delilah,Sexy Soul 2020,r&b,neo soul
5DODqUKPEEVIS2TslOjz0K,Michael Kiwanuka,Home Again,Sexy Soul 2020,r&b,neo soul
3xCSmBYkXp6msX9z9MrFRc,Kendra Morris,Banshee,Sexy Soul 2020,r&b,neo soul
4rWpq9CWQIE43wRAV3psEr,JD McPherson,High Cotton: The Songs of Alabama,Sexy Soul 2020,r&b,neo soul
06TuMCjDEYjTOJScCRzmjf,En Vogue,EV3,Sexy Soul 2020,r&b,neo soul
5Pshy0bOUQfOaHaz7KwPse,Fitz and The Tantrums,Pickin' up the Pieces,Sexy Soul 2020,r&b,neo soul
0IBUFi55OCMR5HrDHB1lEo,Sam & Dave,Dead Presidents Volume II / Music From The Motion Picture,Sexy Soul 2020,r&b,neo soul
1nd9moIZkGvWoHtReFqkRY,Etta James,Love Songs,Sexy Soul 2020,r&b,neo soul
1EoQsWMhGojPMVnGx0JySy,O.V. Wright,The Soul Of O.V. Wright,Sexy Soul 2020,r&b,neo soul
51FpzuGkRYXFgsE2zXt9av,Percy Sledge,When A Man Loves A Woman,Sexy Soul 2020,r&b,neo soul
6s79kBwD44fMpRl2F7o9pE, Thrill Me,35,Volume 3,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW
5kuq6ihuKzWvA2ZADsVp3a,Them Two,Eccentric Soul: The Deep City Label,Sexy Soul 2020,r&b,neo soul
5skLVBXJf3VbnauZUI29pK,Foy Vance,The Wild Swan,Sexy Soul 2020,r&b,neo soul
4lOSYfq20gkKbIy40FL4CQ,Amos Lee,Spirit,Sexy Soul 2020,r&b,neo soul
1comODdI862K7ei34XZRa4,The Black Keys,Brothers,Sexy Soul 2020,r&b,neo soul
4liHM874gKPYnsqmdOYBZA,Duffy,Rockferry (Deluxe Edition),Sexy Soul 2020,r&b,neo soul
6CAG3rBGPTAinoqgVD7fBJ,Cat Power,The Greatest,Sexy Soul 2020,r&b,neo soul
4hKGICUB890arImAdWRaHQ,Frank Ocean,Three Artists. One Song,Sexy Soul 2020,r&b,neo soul
4m4PeMnGpkdM2ohko5dgKN,Prince,PLECTRUMELECTRUM,Sexy Soul 2020,r&b,neo soul
7KX65PC1UZuImsUInThbav,Michael Kiwanuka,Cold Little Heart (Radio Edit),Sexy Soul 2020,r&b,neo soul
22koI34FpNt6irOht3N8nJ,Zoë Kravitz,Big Little Lies (Music From The HBO Limited Series),Sexy Soul 2020,r&b,neo soul
6AIB4vBOGWM4FJ65yNWaXu, Man's,51,20 All-Time Greatest Hits!,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW
4y0c7gHwdlTRc6swtlkwg5,Gemma Ray,"Bands Under the Radar,2010-11-24,5EMARioe9z9eKOeWIAC2JW,r&b
54VSZyIh7YdLujfihY0m5Y,Sam Cooke,Portrait of a Legend (Remastered),Sexy Soul 2020,r&b,neo soul
5EA06TsQmqmQXZiEhr1AaM,Leon Bridges,Coming Home,Sexy Soul 2020,r&b,neo soul
6P2qQ78prHbv52NM8rA9P4,Ronnie Dunn,Tattooed Heart,Sexy Soul 2020,r&b,neo soul
54K7o2yNOMZYCtEDnfD6wI,Luther Ingram,(If Loving You Is Wrong) I Don't Want to Be Right,Sexy Soul 2020,r&b,neo soul
43AOxjjpyDvPE6JGWDv0Eh,Della Humphrey,Old 'N Golden,Sexy Soul 2020,r&b,neo soul
5xfRRvZe2OqiU4sXcUUUZ9,Lizz Wright,Dreaming Wide Awake,Sexy Soul 2020,r&b,neo soul
4qjqO5m5e5vebk9upd7xUU,The Black Keys,Brothers,Sexy Soul 2020,r&b,neo soul
1hES47PrbU8GPTI5A9lsr0,Aretha Franklin,I Never Loved a Man the Way I Love You,Sexy Soul 2020,r&b,neo soul
6hlRJGUMJZTNbZmHr0qb69,Wilson Pickett,Wilson Pickett: A Man And A Half,Sexy Soul 2020,r&b,neo soul
2gWQa5iZr3gHkJy8BOuQJW,Etta James,Heart & Soul A Retrospective,Sexy Soul 2020,r&b,neo soul
3i85UIF4nR7qZXTnEwqdPr,Charles Bradley,Changes,Sexy Soul 2020,r&b,neo soul
1i3QDZbA9jVI7Lg1DA122c,Michael Bublé,To Be Loved,Sexy Soul 2020,r&b,neo soul
7GsLrzsAash4bp75SltRaN,Norah Jones,The Fall,Sexy Soul 2020,r&b,neo soul
1R1yheuqbn1J0u5bFRHdHU,Edward Sharpe & The Magnetic Zeros,PersonA,Sexy Soul 2020,r&b,neo soul
17b1GpKUrevAQuhmS9koTh,One Eskimo,One eskimO,Sexy Soul 2020,r&b,neo soul
20Oak3FvTZ8dUiQPvBgDk5,David Gray,Gold in a Brass Age,Sexy Soul 2020,r&b,neo soul
3BZGsEhiqkZRfFxJBRtWAg,Various Artists,Bands Under the Radar: Best of 2015,Sexy Soul 2020,r&b,neo soul
1xLqgaP1cHcZzQRM0ycRUE,Wilder Woods,Wilder Woods,Sexy Soul 2020,r&b,neo soul
5GVQ5CPjpObWCbWnxtxzdV,Sandra Lynn,I Think of You,Sexy Soul 2020,r&b,neo soul
5j4hSQH0KaAc8f6cimnXIT,Chris Stapleton,Traveller,Sexy Soul 2020,r&b,neo soul
3NFMM7IW7Mpk8t3ykUC8nQ,Maren Morris,HERO,Sexy Soul 2020,r&b,neo soul
1yi8EOTpKeVK4cj5HS8DRp,Hozier,From Eden EP,Sexy Soul 2020,r&b,neo soul
1EKfW3pjgfLpnsYMZR9xVe,Shannon LaBrie,The Way She Loves Him (Live from Cinemusic),Sexy Soul 2020,r&b,neo soul
1mW7XU6ws7O7OVBnQ64E8y,Cory Chisel and the Wandering Sons,Death Won't Send A Letter,Sexy Soul 2020,r&b,neo soul
0BN9Ray5nJxg1hWhPTY3ka,Joss Stone,"The Soul Sessions,2012-01-01,5EMARioe9z9eKOeWIAC2JW,r&b
16VvTsMS2Uj0f4vnIILYu8,Tanya Montana Coe,Silver Bullet,Sexy Soul 2020,r&b,neo soul
1k2ybm1oz7rVPchTKCgMMz,Bill Withers,The Essential Bill Withers,Sexy Soul 2020,r&b,neo soul
46EAuZqF6rpOfwcmEj8Z4b,Anderson East,Alive In Tennessee,Sexy Soul 2020,r&b,neo soul
4b3LJNZXuKRvPQsvC9y7Xr,Maggie Rose,Change the Whole Thing,Sexy Soul 2020,r&b,neo soul
69dDr3w8IIcOGKwlW5XntT, Keep It Tight",0hPXaSKyujqCej452raazD,2005-01-01,5EMARioe9z9eKOeWIAC2JW,r&b
2R1YVHhJV6c1Vw4pdLW3oF,Chris Stapleton,Restoration: The Songs Of Elton John And Bernie Taupin,Sexy Soul 2020,r&b,neo soul
4Q6wWm1GyMweUtoz6PNvrr,Lucie Silvas,E.G.O.,Sexy Soul 2020,r&b,neo soul
7vjrRo9zu1pvrqLe6A5Yex,The Shirelles,Filth,Sexy Soul 2020,r&b,neo soul
7zye9v6B785eFWEFYs13C2,Ponderosa Twins Plus One,2+2+1 = (Digitally Remastered),Sexy Soul 2020,r&b,neo soul
